140.0,5.0,4.0,5.0,6.0,1.0,7.0,5.0,4.0,2.0,5.0,5.0,3.0,6.0,3.0,7.0,1.0,5.0,4.0,4.0,8.0
140.1010101010101,4.0,9.0,4.0,3.0,6.0,3.0,7.0,5.0,5.0,6.0,3.0,6.0,3.0,6.0,6.0,5.0,3.0,8.0,5.0,6.0
140.2020202020202,3.0,3.0,4.0,11.0,10.0,9.0,4.0,4.0,3.0,4.0,3.0,7.0,6.0,4.0,4.0,2.0,4.0,5.0,6.0,7.0
140.3030303030303,7.0,8.0,0.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,7.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,8.0
140.40404040404042,7.0,6.0,6.0,4.0,6.0,4.0,4.0,6.0,3.0,5.0,3.0,4.0,3.0,4.0,8.0,2.0,3.0,4.0,7.0,7.0
140.5050505050505,3.0,7.0,6.0,6.0,7.0,8.0,6.0,3.0,1.0,6.0,3.0,8.0,9.0,9.0,4.0,6.0,9.0,10.0,6.0,3.0
140.6060606060606,3.0,7.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,9.0,1.0,5.0,6.0,4.0,5.0,4.0,8.0,1.0,9.0,5.0
140.7070707070707,4.0,6.0,5.0,8.0,1.0,6.0,9.0,5.0,9.0,3.0,7.0,3.0,4.0,6.0,3.0,7.0,5.0,3.0,5.0,2.0
140.8080808080808,5.0,6.0,12.0,7.0,4.0,4.0,7.0,8.0,6.0,9.0,8.0,4.0,3.0,6.0,4.0,3.0,4.0,8.0,6.0,3.0
140.9090909090909,2.0,5.0,3.0,2.0,9.0,5.0,1.0,3.0,1.0,6.0,4.0,6.0,6.0,5.0,5.0,7.0,5.0,6.0,6.0,3.0
141.010101010101,8.0,4.0,6.0,8.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,3.0,7.0,7.0,5.0,5.0,7.0
141.11111111111111,5.0,10.0,4.0,7.0,2.0,9.0,6.0,2.0,4.0,3.0,8.0,1.0,4.0,4.0,8.0,5.0,2.0,2.0,5.0,3.0
141.21212121212122,5.0,4.0,9.0,5.0,3.0,3.0,8.0,5.0,3.0,5.0,3.0,8.0,5.0,3.0,3.0,3.0,3.0,5.0,7.0,1.0
141.31313131313132,1.0,3.0,4.0,9.0,3.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,6.0,6.0,3.0,9.0,4.0,4.0,2.0,3.0
141.41414141414143,4.0,3.0,3.0,6.0,6.0,12.0,8.0,3.0,7.0,5.0,8.0,6.0,5.0,3.0,3.0,8.0,4.0,4.0,4.0,3.0
141.5151515151515,7.0,2.0,6.0,7.0,6.0,6.0,6.0,8.0,5.0,6.0,6.0,1.0,1.0,9.0,5.0,1.0,3.0,6.0,9.0,6.0
141.6161616161616,6.0,4.0,5.0,3.0,10.0,6.0,5.0,3.0,6.0,6.0,6.0,5.0,8.0,9.0,6.0,11.0,1.0,4.0,8.0,0.0
141.7171717171717,4.0,3.0,5.0,9.0,8.0,8.0,9.0,6.0,4.0,9.0,7.0,4.0,9.0,3.0,7.0,6.0,4.0,7.0,2.0,6.0
141.8181818181818,7.0,6.0,8.0,4.0,12.0,5.0,9.0,2.0,7.0,4.0,5.0,2.0,4.0,7.0,4.0,1.0,13.0,6.0,5.0,7.0
141.91919191919192,9.0,6.0,4.0,4.0,6.0,2.0,3.0,6.0,4.0,5.0,7.0,7.0,4.0,11.0,4.0,8.0,4.0,6.0,2.0,3.0
142.02020202020202,2.0,7.0,6.0,4.0,5.0,4.0,4.0,6.0,2.0,2.0,6.0,6.0,9.0,7.0,4.0,4.0,8.0,3.0,3.0,8.0
142.12121212121212,5.0,11.0,9.0,3.0,2.0,3.0,2.0,4.0,5.0,9.0,4.0,5.0,4.0,4.0,6.0,1.0,5.0,3.0,6.0,3.0
142.22222222222223,2.0,7.0,8.0,5.0,9.0,9.0,6.0,4.0,4.0,5.0,3.0,8.0,5.0,4.0,3.0,5.0,8.0,1.0,7.0,8.0
